Laurentia−Greenland	Zig-Zag Dal Basalts	98	81.2	334.8	12.0	242.8	3.8	1	1	1	0	1	0	1	5	1382	1380	1384	Marcussen and Abrahamsen (age: Upton et al., 2005)	1983	Individually not as strong as the MEAN A-pole
Laurentia−Greenland	Melville Bugt diabase dykes	9495	74.6	303.0	5.0	273.8	8.7	1	1	1	0	1	1	1	6	1633	1628	1638	Denyszyn et al. (age: Halls et al., 2011)	2009	Q4
Laurentia−Greenland−Nain	Kangamiut Dykes	3222	66.0	307.0	17.1	273.8	2.7	1	1	0	C	1	0	0	4	2042	2030	2054	Fahrig and Bridgwater (age: Nutman et al., 1999)	1976	Suspicion of ~1.8–1.7 Ga remagnetization
Laurentia−Rae	Sparrow Dykes	2642	61.6	250.2	12.0	291.0	7.9	1	1	1	0	1	1	0	5	1827	1823	1831	McGlynn et al. (age: Bostock and van Breemen, 1992)	1974	Q4
Laurentia−Rae	Clearwater Anorthosite—A comp.	8429	57.1	251.6	6.5	311.8	2.9	1	1	1	0	0	0	1	4	1917	1910	1924	Halls and Hanes	1999	Q4, Q5
Laurentia−Scotland	MEAN Torridon Group (sample-weighted from many studies)	MEAN	57.9	354.3	−17.7	220.9	7.1	0	1	1	CP	1	1	0	5	925	780	1070	LULEÅ WORKING GROUP (Irving and Runcorn, 1957, Stewart and Irving, 1974, Smith et al., 1983, Torsvik and Sturt, 1987, Potts, 1990, Williams and Schmidt, 1997, Borradaile and Geneviciene, 2008) (age max: Rainbird et al., 2001)	2009	Q1
Laurentia−Scotland	MEAN Stoer Group (sample-weighted from many studies)	MEAN	58.0	354.5	37.2	238.4	7.7	1	1	1	fgG	1	1	0	6	1177	1172	1182	LULEÅ WORKING GROUP (Stewart and Irving, 1974, Smith et al., 1983, Torsvik and Sturt, 1987, Darabi and Piper, 2004, Borradaile and Geneviciene, 2008) (age: Parnell et al., 2011)	2009	Age should be verified by U-Pb; requires restoration to North America ref frame
Laurentia−Slave	Douglas Peninsula Formation	16	62.8	249.7	−18.0	258.0	14.2	1	0	1	0	1	1	1	5	1876	1866	1886	Irving and McGlynn (age: Davis+Bleeker 07 GAC abst)	1979	Q2, Q4
Laurentia−Slave	Takiyuak Formation	18	66.1	246.9	−13.0	249.0	8.0	1	1	1	0	1	1	1	6	1876	1866	1886	Irving and McGlynn (age: Davis+Bleeker 07 GAC abst)	1979	Q4
Laurentia−Slave	MEAN Kahochella, Peacock Hills	MEAN	65.0	250.0	−12.0	285.0	7.0	1	1	0	0	1	1	1	5	1882	1878	1886	Mitchell et al. (age estimated only; includes data from Evans and Hoye, 1981; Reid et al., 1981)	2010	Q3, Q4; also, age constraints by correlation
Laurentia−Slave	MEAN Seton/Akaitcho/Mara	MEAN	65.0	250.0	−6.0	260.0	4.0	1	1	1	c	1	1	1	7	1885	1880	1890	Mitchell et al. (age estimated only; includes data from Irving and McGlynn, 1979; Evans et al., 1980; Evans and Hoye, 1981)	2010	Age constraints by correlation
Laurentia−Slave	Rifle (Western River) Formation	5915	65.9	252.9	14.0	341.0	7.7	1	1	1	c	1	1	0	6	1963	1957	1969	Evans and Hoye (age: Bowring and Grotzinger, 1992)	1981	Lingering uncertainty of structural coherence with Slave craton
Laurentia−Slave	Defeat Suite	9407	62.5	245.5	−1.0	64.0	15.0	1	1	1	c	1	0	0	5	2625	2620	2630	Mitchell et al.	2014	Field test doesn’t guarantee primary
Laurentia−Superior	MEAN Haig/Flaherty/Sutton (site-weighted VGPs from 3 studies)	MEAN	56.0	279.0	1.0	245.8	3.9	1	1	1	Cf	1	1	0	6	1870	1869	1871	LULEÅ WORKING GROUP (Schmidt, 1980, Schwarz et al., 1982) (age: Hamilton et al., 2009)	2009	Lingering uncertainty of structural coherence with Superior craton
Laurentia−Superior(East)	MEAN Ptarmigan	MEAN	54.0	287.0	−45.3	213.0	13.8	1	0	1	0	1	0	1	4	2505	2503	2507	Evans and Halls (recalculated from Fahrig et al., 1986; Buchan et al., 1998)	2010	Q2, Q4
Laurentia−Superior(East)	Otto Stock Dykes and Aureole—N+R comp.	2629	48.0	279.9	69.0	227.0	4.8	1	1	1	c	1	1	0	6	2676	2671	2681	Pullaiah and Irving (age: Corfu et al., 1989)	1975	Field test doesn’t guarantee primary
Laurentia−Svalbard	Svanbergfjellet Formation	9655	78.5	18.0	25.9	226.8	5.8	1	0	1	F	0	0	1	4	760	730	789	Maloof et al.	2006	Q2; also, uncertain reconstruction to Laurentia
Laurentia−Svalbard	Upper Grusdievbreen Formation	9656	78.9	18.2	−1.1	252.6	6.2	1	1	1	0	0	1	1	5	800	789	811	Maloof et al.	2006	Q2; also, uncertain reconstruction to Laurentia
Laurentia−Svalbard	Lower Grusdievbreen Formation	9657	79.0	18.0	19.6	204.9	10.9	1	1	1	0	0	1	1	5	831	811	850	Maloof et al.	2006	Q2; also, uncertain reconstruction to Laurentia
Laurentia−Trans-Hudson orogen	Jan Lake Granite—A comp.	NEW	54.9	257.2	24.3	264.3	16.9	1	1	1	0	0	0	0	3	1758	1757	1759	Gala et al. (age: Bickford et al., 2005)	1995	Q4, Q5
Laurentia−Trans-Hudson orogen	Deschambault Pegmatites	8889	54.9	256.7	67.5	276.0	7.7	1	1	1	0	1	0	1	5	1766	1761	1771	Symons et al.	2000	Q4; also, possible recent overprint contamination
Laurentia−Trans-Hudson orogen	Boot−Phantom Pluton	8359	54.7	258.1	62.4	279.4	7.9	1	1	1	C	0	1	1	6	1838	1837	1839	Symons and MacKay	1999	Q5; also, possible recent overprint contamination
North China	Wangshan Fm	9481	34.1	117.4	26.1	320.3	5.2	1	1	1	cf	1	0	1	6	920	890	950	Fu et al. (max age: He et al., 2017)	2015	Age constraints somewhat lax
North China	Yangzhuang Fm (Wu+05)—B comp.	9268	40.2	117.6	17.3	214.5	5.7	0	1	1	f	1	1	1	6	1499	1437	1560	Wu et al. (age: Su et al., 2010; Li et al., 2010; Li et al., 2014)	2005	Q1
North China	Yangzhuang Fm (Pei+06)—C comp.	9360	40.2	117.4	2.4	190.4	11.9	0	1	1	f	1	1	1	6	1499	1437	1560	Pei et al. (age: Su et al., 2010; Li et al., 2010; Li et al., 2014)	2006	Q1
North China	Yinshan Dykes—combined result	9544	40.5	113.0	32.3	248.3	2.0	1	1	1	c	1	1	1	7	1769	1766	1772	Xu et al. (includes data from Halls et al., 2000)	2014	Field test doesn’t guarantee primary
Rio de la Plata	Playa Hermosa glacial clastics	9520	−34.8	304.7	−58.8	183.1	12.1	1	0	1	0	1	0	0	3	594	578	610	Rapalini et al.	2015	Q2, Q4
Sao Francisco	Salvador dykes—An comp.	9142	−12.9	321.6	−6.4	302.7	15.6	1	1	1	C	1	0	0	5	924	920	928	D’Agrella-Filho et al. (age: Evans et al., 2016a)	2004	Individually not as strong as the two-polarity A-pole
Siberia−east	Ust−Kirba Formation combined	8936	58.7	136.7	8.1	2.6	10.4	1	0	1	0	1	0	1	4	945	930	960	Pavlov et al.	2002	Q2, Q4
Siberia−east	Kandyk Formation combined	8935	59.4	136.4	3.1	356.5	4.3	1	1	1	0	1	0	1	5	975	950	1000	Pavlov et al.	2002	Q4
Siberia−east	Ignican Formation—combined result	8841	58.7	135.2	16.0	21.4	7.4	1	0	1	0	1	0	1	4	1013	1000	1025	Pavlov et al.	2000	Q2, Q4; age constraints from whole-rock Pb/Pb on carbonate
Siberia−east	Nelkan Formation—combined result	8844	58.3	135.6	14.4	39.1	6.3	1	0	1	0	1	0	1	4	1013	1000	1025	Pavlov et al.	2000	Q2, Q4; age constraints from whole-rock Pb/Pb on carbonate
Siberia−east	Milkon Formation—combined result	8847	58.1	135.5	5.6	15.9	3.8	1	1	1	0	1	0	1	5	1025	985	1065	Pavlov et al.	2000	Q4; age constraints somewhat lax
Siberia−east	Kumakha Formation	8848	58.9	135.1	13.9	21.2	7.0	0	0	1	0	1	0	1	3	1040	985	1095	Pavlov et al.	2000	Q1
Siberia−east	Malgina Formation	8571	58.3	135.0	25.4	50.5	2.6	0	1	1	f	1	1	1	6	1050	1000	1120	Gallet et al. (max age: Khudoley et al., 2015)	2000	Q1
Siberia−east−Aldan	Ulkan granite	9500	56.3	134.5	42.1	249.4	4.4	1	1	1	0	0	0	1	4	1719	1709	1729	Didenko et al.	2015	Q4, Q5
Siberia−west	Linok Formation	8572	66.0	88.4	15.2	76.2	7.5	0	1	1	f	1	1	1	6	1050	1000	1120	Gallet et al.	2000	Q1
Siberia−west	Kartochka Formation—magnetite comp.	9609–9610	58.7	97.0	19.1	36.3	11.8	0	1	1	f	1	0	1	5	1050	1000	1120	Gallet et al.	2012	Q1
Siberia−west	North Anabar Intrusions	9553	71.7	106.8	23.9	255.3	7.5	1	1	1	c	1	0	1	5	1483	1466	1500	Evans et al.	2016b	Field test doesn’t guarantee primary
Siberia−west	Kuonamka Dykes	8554	70.0	110.0	−6.0	54.0	19.8	1	0	1	0	1	1	1	5	1503	1498	1508	Ernst et al. (age: Ernst et al., 2016)	2000	Q2, Q4
Siberia−west−Tungus	Shumikhinsk Granitoids	9224	52.1	103.8	−24.9	106.6	5.2	1	0	1	0	0	1	1	4	1851	1843	1858	Didenko et al. (age: Shcherbakova et al., 2006)	2003	Q2, Q4, Q5
South China	Upper Liantuo Formation—combined result	apx. 9534	30.8	111.1	13.2	155.2	5.3	0	1	1	M	1	1	1	6	750	660	767	Jing et al. (includes data from Evans et al., 2000)	2015	Q1
South China	Xiaofeng Dykes—C2 comp.	9117	31.0	111.2	13.5	91.0	10.9	1	1	1	0	1	1	1	6	802	792	812	Li et al.	2004	Q4
South China	Yanbian “A” Dykes	apx. 9526	26.9	101.5	45.1	130.4	19.0	1	1	1	c	0	1	1	6	824	818	820	Niu et al.	2016	Q5
Tarim	Beiyixi (Baiyisi) Fm	9330	41.6	86.5	−17.7	14.2	4.2	1	1	1	0	1	0	1	5	755	740	760	Huang et al. (age: Xu et al., 2009)	2005	Q4
West Africa	Djebel Boho—pole B2	9902	30.4	353.3	27.3	27.1	14.9	1	1	1	f	0	1	1	6	536	526	547	Robert et al.	2017	Q5; also, complex magnetizations in study area
West Africa	Tadoughast and Fajjoud Formations, upper Ouarzazate Group—pole B1	9901	30.2	352.2	21.9	31.0	15.6	1	1	1	fG	0	1	1	6	561	551	572	Robert et al.	2017	Q5; also, complex magnetizations in study area
West Africa	Adrar-n-Takoucht Formation, basal Ouarzazate Group—pole C	9903	30.5	352.2	−57.6	295.6	15.7	1	0	1	f	0	1	1	5	570	564	577	Robert et al.	2017	Q2, Q5; also, complex magnetizations in study area
